DATE,BTC,ETH,BNB,ADA,SOL
2019-07-01,-0.02287368355480035,0.008253760861909543,0.03643014362578745,0.00443434363041928,
2019-07-02,0.017268266449641523,-0.014550855687752828,-0.041690110185295226,-0.03337625485626994,
2019-07-03,0.10652299139491772,0.04540447202986697,0.022513549297759283,0.022794681831379338,
2019-07-04,-0.062295788538067165,-0.062304098785495476,0.019626950799321197,-0.04621650733258875,
2019-07-05,-0.021581947855542793,0.009699336781328949,-0.016195147668004672,-0.03248887032840775,
2019-07-06,0.026596969385332514,0.005525366686864652,0.0007179948972004802,0.014814382010796212,
2019-07-07,0.01391504037919411,0.05442112816611444,0.010735221358463054,0.028774535627762,
2019-07-08,0.07203750620973426,0.023351684775728243,0.010716005528628614,0.007550140420640172,
2019-07-09,0.023154813867861,-0.014999006435789664,-0.026347563435787702,-0.029268520473852866,
2019-07-10,-0.03011510967282338,-0.05773518374510622,-0.03592634304453912,-0.07773701840123104,
2019-07-11,-0.06422096168090707,-0.07370351550076337,-0.060405025754041164,-0.09410814345301,
2019-07-12,0.036846734691361016,0.026705342556115452,0.08722074379313227,0.0678304436768653,
2019-07-13,-0.03270353550182081,-0.019921188340170204,-0.014777762031139341,-0.03398399067732616,
2019-07-14,-0.09922928318190849,-0.1597866441621637,-0.09944231954066596,-0.1148542057634574,
2019-07-15,0.06085133593971337,0.013464659755306085,-0.0023158284563034037,-0.013891176130829797,
2019-07-16,-0.12578816031866724,-0.13137391066495285,-0.11161374100976662,-0.11129122437908034,
2019-07-17,0.012420392521223844,0.054506286031696716,0.09309694769360899,0.054234150688890814,
2019-07-18,0.10135879725136454,0.07334995475780648,0.05615983412530179,0.06873798619733229,
2019-07-19,-0.009363334021048497,-0.02293288680985084,0.00031057214844421033,0.019180172313034927,
2019-07-20,0.022560983479004593,0.03550689839886312,0.0677559611121814,0.05316266024480254,
2019-07-21,-0.015482942648400333,-0.012278727158902769,-0.021976354889343797,-0.02715216938495335,
2019-07-22,-0.024901845723265592,-0.03758884800232887,0.011401811603751755,-0.021611871593557264,
2019-07-23,-0.0393430204658799,-0.019068969455751983,-0.037892262749022576,-0.07158824998299218,
2019-07-24,-0.013795209005931786,0.017309549868929297,-0.01865603279206951,0.012637098598149654,
2019-07-25,0.008054204800065135,0.010543446843836568,-0.0049338474587118375,0.034667561794239354,
2019-07-26,-0.0032629812755518017,0.0004311932549307951,0.0003070200393020528,0.07296223383551648,
2019-07-27,-0.040455115583353685,-0.05943398830078994,-0.04329448313902984,-0.044048012942354386,
2019-07-28,0.009216764343598083,0.0227470122390927,0.0033751944937505662,-0.006819759724807195,
2019-07-29,-0.0025340843650365485,-0.0019232004282003778,-0.025744313977047684,0.014981165851856604,
2019-07-30,0.006082049418397961,-0.0055840818302329565,-0.011238227086226238,-0.008305065716460058,
2019-07-31,0.05168647817070138,0.04277121262922878,0.037815220149672424,0.06928719887667434,
2019-08-01,0.029644820086277335,-0.009069287291886163,0.03644182556677933,-0.08410972470677724,
2019-08-02,0.01620064209490457,0.005378013927184622,-0.030113642698713083,-0.016962499436235068,
2019-08-03,0.02488596615527916,0.016624114391366795,-0.00527961390232945,-0.0003628649978609788,
2019-08-04,0.014863342714911854,0.0025835255069661667,-0.012529072361472604,-0.0239935566038032,
2019-08-05,0.07916032216864233,0.04881130104459319,0.017388945461577432,0.005014328731782758,
2019-08-06,-0.026091357633871937,-0.024924321879711497,-0.007545426405877187,-0.04812795094661704,
2019-08-07,0.04000754424798947,-0.002728904756948314,0.07048565924113515,-0.03523661232716546,
2019-08-08,0.0044837983455063846,-0.019457967108844842,0.061118984869704684,0.012396224750005125,
2019-08-09,-0.014285198556651113,-0.053344534674567234,-0.05272764034842514,-0.09339696701210287,
2019-08-10,-0.04427051148610772,-0.0173634577765045,-0.00495190905484133,0.09177043379854499,
2019-08-11,0.01961147582161793,0.048332840297170554,0.021151331930219452,0.06088866982738694,
2019-08-12,-0.0146109976354033,-0.02481661492202769,-0.002383776482453137,-0.039498050402154705,
2019-08-13,-0.0419625899208409,-0.008750777447488756,-0.023982759981493018,-0.001557317950405479,
2019-08-14,-0.0813890024276881,-0.11282514223243689,-0.08713352046936773,-0.11364166768755701,
2019-08-15,0.02792069528500396,0.013452244941270619,0.04547886439168081,0.014375952165955663,
2019-08-16,0.0028279722166302257,-0.015942031775130205,-0.021932756640662077,-0.018385325972304356,
2019-08-17,-0.009760286031255894,0.003277272006769083,-0.0005740666721485432,0.014966668404172268,
2019-08-18,0.008377532968758095,0.046281893953756814,0.0157338039600885,0.06953544787674626,
2019-08-19,0.05684836666438331,0.044260648559871996,0.03536915722394873,-0.00927367721191552,
2019-08-20,-0.013966861634741368,-0.03294743637093189,-0.029075199131254226,-0.020132712863859314,
2019-08-21,-0.057682730092804,-0.04716170892149574,-0.039877463472472785,-0.04105377953876033,
2019-08-22,0.0003685916685289836,0.024088860329307904,0.004947398713669449,0.04740827503754086,
2019-08-23,0.02544673971094924,0.014035999386735831,-0.001836313840951953,0.006106076268397764,
2019-08-24,-0.02315693994795942,-0.018812872607083753,-0.026083074475183987,0.009253460238717537,
2019-08-25,-0.00541654372391398,-0.02221597560900479,-0.009384284865115444,-0.014182832663520939,
2019-08-26,0.024266480099782495,0.011028672971305165,-0.0005860099132150021,0.003146045460623581,
2019-08-27,-0.01616099554625694,-0.007466785509734897,-0.01652262632202406,0.005929771402449102,
2019-08-28,-0.040755984376654064,-0.07457665974027705,-0.0831326966299738,-0.07880054834457884,
2019-08-29,-0.027512788377223596,-0.02443474041007132,-0.07195456488816054,-0.029605631565855273,
2019-08-30,0.010948289923968346,-0.00075993654532025,0.0188696291400392,0.004302669480887866,
2019-08-31,0.0019086230157776551,0.0201699353836422,-0.04764290738002375,0.0018099685251316,
2019-09-01,0.012696293846221174,-0.007818916326437386,0.01434010735915825,-0.008603314362610859,
2019-09-02,0.06102787346546612,0.04093618169661517,0.056987425318479445,0.019323831425598126,
2019-09-03,0.028784449938226597,0.0062458973784955685,-0.011621207229963737,0.02744724089629047,
2019-09-04,-0.004392588015087129,-0.022648784139816525,-0.03379125698568408,-0.025299298630981126,
2019-09-05,-0.0003088129336744627,-0.003332634788402067,0.04952861023823085,-0.021917469434720283,
2019-09-06,-0.0207659815329434,-0.027388706307575728,-0.02332039084707327,-0.0025921376156851084,
2019-09-07,0.010704482613095978,0.0497555146777533,0.010049800757688576,0.034108629076750274,
2019-09-08,-0.0054689642705330055,0.02041771325230113,0.0003000079000146094,0.01538436174097213,
2019-09-09,-0.007919996388878303,-0.0025857706243916923,-0.01248261190939104,0.006157772443395881,
2019-09-10,-0.019456563347919675,-0.004780080907063833,-0.015063207632242337,-0.005528943725416013,
2019-09-11,0.0029253460298370726,-0.011470711647049603,-0.048406529545307775,-0.035568524518905464,
2019-09-12,0.024688903054230105,0.016441137587023258,0.002816065594656525,0.00974092939651583,
2019-09-13,-0.004393002145547276,0.0011110324773921931,-0.00015508667580876878,0.009324775866291324,
2019-09-14,-0.0005866318328904274,0.03914607604993514,0.009830476443408287,0.015201363979470806,
2019-09-15,-0.004239501212404573,0.005041615015067613,-0.029992831350096116,0.003934214955624515,
2019-09-16,-0.0036148358260839064,0.044130237001301253,-0.006708292473189492,0.009873586355384045,
2019-09-17,-0.006364235127372164,0.05872388917466953,0.04266566913498582,0.040492518366106456,
2019-09-18,-0.004333649078519519,0.004961067429484878,0.046010112058764596,0.07733918432897058,
2019-09-19,0.009290206601818785,0.054667790266032634,-0.024533444924800807,-0.005328957749533014,
2019-09-20,-0.007294265773868713,-0.01708952902980876,-0.01181986692676451,-0.010088050701441587,
2019-09-21,-0.01780652428766938,-0.011966795172520972,-0.015139104457730257,-0.0041583806376973564,
2019-09-22,0.004411666596955133,-0.01731034875386761,-0.02703901519850782,-0.04910807731014466,
2019-09-23,-0.03403932952332167,-0.05015728355375748,-0.05350412957104422,-0.05727840121509631,
2019-09-24,-0.10276724600187637,-0.16084206284362368,-0.1428523025603866,-0.16506265998318448,
2019-09-25,-0.029470051111273765,0.009576414098773522,-0.028543854912003508,0.010053861280903131,
2019-09-26,-0.041134768342728,-0.023912687413617184,-0.0474207906968801,-0.029649844198481268,
2019-09-27,0.010454934608231214,0.04625372181086873,0.02162711544456486,0.03068781934922904,
2019-09-28,0.005086834982575672,0.0010048961083690688,0.008082034165616925,-0.0114672627206851,
2019-09-29,-0.01954130476068794,-0.02521965814299565,-0.0322969816653782,-0.03532921420152124,
2019-09-30,0.025657254103740312,0.0593300629968565,0.03412847600599278,0.03929762929759506,
2019-10-01,0.011511268538610286,0.004869229350656479,0.004905621030536711,0.014354673086017788,
2019-10-02,-0.0019568200296352645,-0.00029623826362312755,0.0008524172682262687,-0.0004895857508938617,
2019-10-03,-0.020811345310356333,-0.020602652935170718,-0.012999908525585857,0.008202097384928608,
2019-10-04,-0.0024259130557996444,-0.005628068518662932,-0.001178165285142141,-0.007838944262608116,
2019-10-05,-0.00199559008779282,0.0023546883544633967,0.003728979097567642,0.008358202774650048,
2019-10-06,-0.030712615120118136,-0.033073752135075574,-0.0400397090484127,-0.019890796069977568,
2019-10-07,0.037009958167407486,0.056892378706841384,0.06601268333832677,0.0627195384085697,
2019-10-08,-0.000190713140731269,0.003583493080302702,-0.004067716355163453,-0.003050961908148797,
2019-10-09,0.04796281267928282,0.06941843518832091,0.11077049644348991,0.03128582109103095,
2019-10-10,-0.0013461654432188608,-0.011890203700230084,-0.011606103859844064,-0.020144535664428864,
2019-10-11,-0.03313325208115803,-0.0549025223128804,-0.05678036463708769,-0.03337812446212618,
2019-10-12,0.003699344932355242,-0.0033558856659703373,0.04030394007719029,0.00457118188965322,
2019-10-13,-0.0022836609634803162,0.007450610890336273,0.059201272931319604,0.019066826060511133,
2019-10-14,0.006979085922242501,0.02939434690804621,0.008141214195198643,0.011053565793354814,
2019-10-15,-0.02054391283319945,-0.031457295276048014,-0.00047077286185537304,-0.04758160442864878,
2019-10-16,-0.020249963831442286,-0.03148934451274099,-0.03421527977012173,-0.027387830456258144,
2019-10-17,0.008692466042194535,0.013840576735609345,0.0417318536989002,0.018891840015549777,
2019-10-18,-0.015175545250459499,-0.02586622580913267,-0.01591905099528157,-0.031949548213758505,
2019-10-19,-0.0009440151912105677,-0.005979943957496792,-0.0019171082146900442,0.024238632014651484,
2019-10-20,0.03252412379737013,0.019549904108390415,0.014375493669981587,0.013021542237930062,
2019-10-21,0.0015296484756868178,-0.004894710163117155,-0.009169209588831384,-0.006905331991219454,
2019-10-22,-0.02136309752476606,-0.016793079260402077,-0.004027223165392724,-0.01312484978075501,
2019-10-23,-0.0716893250485211,-0.05741528242134686,-0.08443412648249515,-0.059802254008154976,
2019-10-24,-0.004635072098485349,-0.005604837037475496,0.01925850564353393,0.02665123801322178,
2019-10-25,0.16385910082986044,0.12929430040682388,0.09318203393742852,0.10037326562462856,
2019-10-26,0.06532640313518234,-0.01056978641770101,0.01611669967875784,-0.011779247534129067,
2019-10-27,0.03089690683036328,0.02253389962772001,0.02132822773538967,0.036068906454636895,
2019-10-28,-0.02758601092184909,-0.009364263750176294,0.031438445348755284,0.003998822021370918,
2019-10-29,0.018102589513997236,0.04753148297894594,0.04038408942580851,0.025181904104794484,
2019-10-30,-0.025011671278009295,-0.03869805120854386,-0.03148906549627295,-0.03610973286565622,
2019-10-31,-0.0021860176620535077,-0.0020643395153024935,-0.004467668568966743,-0.009225184709495293,
2019-11-01,0.008915075491670699,0.0016879922372006195,0.005677188897757368,0.01971322564319511,
2019-11-02,0.007518434430298315,0.0008275255467566911,0.007902316851978064,0.006638023639494284,
2019-11-03,-0.01059335906077763,-0.007593464552477891,-0.0033467286211260605,-0.0162006663398786,
2019-11-04,0.018976763350163406,0.021668654106956176,0.024008598494160482,0.03158373149822613,
2019-11-05,-0.008378327903261651,0.018310427542737484,0.0010787815150705704,0.024994568030854092,
2019-11-06,0.0042659240032130175,0.011284522781198847,0.0007161014302099478,0.013995241410310832,
2019-11-07,-0.012738142062143631,-0.023438887147007925,-0.012308106109517492,-0.029228003009495462,
2019-11-08,-0.04610934968072422,-0.016823506797512433,-0.036856349902984475,-0.029236233203110196,
2019-11-09,0.001578873189960417,0.006993506473279787,0.003690849923192019,0.004638151963059611,
2019-11-10,0.02654884923048506,0.02209600871005435,0.03726561541461515,0.03416236754942581,
2019-11-11,-0.03469341093625189,-0.022243957600790343,-0.017208908075380003,-0.01587053945875283,
2019-11-12,0.008801295221939176,0.010961196585632882,0.03795891455680378,0.012483920410477634,
2019-11-13,-0.004084499453024915,0.00522807231917688,0.021634645475486547,-0.008236905441971976,
2019-11-14,-0.013539904750259124,-0.016261364077204687,-0.0018203915554634298,-0.011206971770240992,
2019-11-15,-0.01983232141384428,-0.024999392896606798,-0.04621814237091215,0.025902271931012244,
2019-11-16,0.001879787564275981,0.01366465205453049,-0.005763144500468331,-0.001027005228662059,
2019-11-17,0.0014267816699036207,0.007431992842781732,-0.004282151846292992,0.025599266507760454,
2019-11-18,-0.03592466454432064,-0.03044962498572157,-0.049962566965343624,-0.038967633840076066,
2019-11-19,-0.007802527427482553,-0.014379606906383957,-0.03181366716527512,-0.026315463448195797,
2019-11-20,-0.005279132120036389,-0.005778776579246747,-0.021108777767176123,-0.028154914723568458,
2019-11-21,-0.05723549441549214,-0.07810430129381074,-0.07219697377433332,-0.06099404582330126,
2019-11-22,-0.0444783556041094,-0.06965983436555367,-0.07518295686814791,-0.035112800479927375,
2019-11-23,0.002286475044507519,0.013609361025715971,0.047753495641060795,0.02145517439611888,
2019-11-24,-0.05115820983675046,-0.07711769437482763,-0.07440956515755814,-0.07292492172720155,
2019-11-25,0.02631677255967224,0.04349030160998768,0.008872102732873532,0.02331036056370217,
2019-11-26,0.005537845009566,0.008397086188665304,0.008259326991181482,0.01997386875277951,
2019-11-27,0.045555158319230626,0.034152109228972716,0.04206727519816322,0.05879072210350289,
2019-11-28,-0.006030719570550458,-0.011170080690992124,-0.024979239154861554,0.006520359208698867,
2019-11-29,0.03794294839892243,0.02216521424699547,0.03820731264942623,0.05368926413434938,
2019-11-30,-0.02130168384050113,-0.016332999414140237,-0.027806834466288732,-0.01941785015739872,
2019-12-01,-0.019928690272460914,-0.00469695948262927,-0.016028109102723898,-0.021217118302460758,
2019-12-02,-0.013074336800159014,-0.014275220728149685,-0.02017675988317469,-0.03702653102551723,
2019-12-03,-0.0031333353290272647,-0.011683671236825233,0.006696007120543079,-0.00831636686827153,
2019-12-04,-0.01044588092874188,-0.011732931904009813,-0.007737943065677877,-0.014948009857058797,
2019-12-05,0.022720073581193212,0.016476990451100626,0.03438181088278913,0.009162904981732112,
2019-12-06,0.0213106817101818,0.005468333944533166,0.0016514000105840587,0.016781822256390466,
2019-12-07,-0.004963226511536467,-0.00982406261501323,-0.0066008672919798395,0.007314667067454872,
2019-12-08,0.0019710983623524303,0.021384658109057986,0.0006560559277750677,0.0061811426798130675,
2019-12-09,-0.0214800129617142,-0.019050774010879956,-0.01615004681047494,-0.03354312272668769,
2019-12-10,-0.015392118594801829,-0.012620168653335817,-0.03437447386819614,-0.025853287821664628,
2019-12-11,-0.005048923317257148,-0.016801007759810083,-0.0034541105387099202,0.003735490255291518,
2019-12-12,0.00045574511951573804,0.013295885796907214,-0.0024743831151859963,-0.0027039524477900923,
2019-12-13,0.006477594334045822,-0.002807391997278752,0.006598821245605846,0.01480749935755421,
2019-12-14,-0.0228511132227891,-0.019180881333062394,-0.029871779764196638,-0.01846239163782415,
2019-12-15,0.003787595357281681,0.0025803121574012877,-0.0008873768441234331,0.0026133309753202383,
2019-12-16,-0.02919381959563072,-0.06671871167324717,-0.06283208041392763,-0.061609056503456716,
2019-12-17,-0.03968597822949238,-0.08252267589022444,-0.0815929714705802,-0.0694017528412173,
2019-12-18,0.09771994995101396,0.09009808787662354,0.09198620295507087,0.07896376086991297,
2019-12-19,-0.016799134171198493,-0.035122490895449165,-0.013688467574647478,-0.038131199101330226,
2019-12-20,0.004597024563578467,0.001491580036818485,0.014445392549331526,0.02756546251247194,
2019-12-21,-0.006107396011214017,-0.0104258119476911,-0.015586874488213498,-0.024922846526882148,
2019-12-22,0.048538634022140315,0.04131787345644122,0.038868758243810086,0.0374235291841678,
2019-12-23,-0.02043062906703208,-0.03031906992204847,-0.03558205641614187,-0.03389078044689675,
2019-12-24,-0.009352076060784698,-0.003467058600330253,0.0003453313766994537,0.021649495079639758,
2019-12-25,-0.008590434388528356,-0.02119303472765144,-0.018314429983466107,-0.014315630169495663,
2019-12-26,0.0005974905249976903,0.004766314449156317,0.005147580714479405,0.022638048748438555,
2019-12-27,0.005428932859795177,0.005672875316878212,0.010347060663306262,-0.03308166627369091,
2019-12-28,0.008314975046961548,0.013772232124138695,0.029613121418630595,0.0208224162566637,
2019-12-29,0.011787505292093936,0.04885458685752919,0.03185258525369816,0.013309795706601069,
2019-12-30,-0.02077356842225997,-0.021303105414788304,-0.0179672118797658,-0.020913233645618923,
2019-12-31,-0.006253084916720608,-0.017311076435758355,-0.009901667963184813,-0.014726379362044018,
2020-01-01,-0.00019446803921974176,0.01004981860616061,-0.0022227444406432983,0.013674957157049139,
2020-01-02,-0.0319584590506764,-0.026358855972223427,-0.04959351031717252,-0.022305116634697697,
2020-01-03,0.04832002688987447,0.05240172447857594,0.045828954970763336,0.0413735404556097,
2020-01-04,0.006990094897371346,0.0032477597407574166,0.014062764382856363,0.009742864616912428,
2020-01-05,-0.00019109414546947256,0.006477196480205283,0.015352808646360572,0.003751305758249668,
2020-01-06,0.052340778271195765,0.0651874952244389,0.06383840553138587,0.07469844342180632,
2020-01-07,0.05336225430643382,-0.005472396929947276,0.004631510506355019,4.59353586284017e-05,
2020-01-08,-0.012473417652011376,-0.019196671023082312,-0.031424017615805044,-0.02094738576183841,
2020-01-09,-0.02647266507414947,-0.01720473577181869,-0.006670314397190902,-0.004337344527514442,
2020-01-10,0.044392518555856686,0.048920554941790595,0.046537448904066414,0.027073337508437323,
2020-01-11,-0.020588853595515433,-0.016752151389525904,-0.011610195356376862,-0.016259153073800103,
2020-01-12,0.01988438564499928,0.022791460694759014,0.027250394926780386,0.025512676855723004,
2020-01-13,-0.00743485963292434,-0.0126177347827372,-0.009202105850599107,-0.011476579137977394,
2020-01-14,0.08522417094899315,0.1560260907904789,0.09816268360717806,0.11755108969059447,
2020-01-15,0.0021562338733220887,0.0015763364746146369,0.060580710049796815,0.02726435677792094,
2020-01-16,-0.01132890859963287,-0.014719700482082043,-0.036608085359527975,-0.021614612824803148,
2020-01-17,0.02082916759207154,0.04487211213082243,0.06194239856862205,0.06881370662083452,
2020-01-18,0.0004867898162956852,0.01800784887692819,-0.01592661948846419,0.010428162941243713,
2020-01-19,-0.024309472496035656,-0.04368307103080449,-0.023897859612216132,-0.05237178974761392,
2020-01-20,-0.006803685378068303,0.0018689762714843017,-0.0013197106971765127,0.017416042489969197,
2020-01-21,0.010840217318682122,0.014025568739964633,0.04465180798249824,0.056450241157783854,
2020-01-22,-0.0068060679999127904,-0.008585815031507904,-0.017694816455393503,-0.0065576913842657625,
2020-01-23,-0.028790341356649263,-0.03162288194597629,-0.04521074109248846,-0.04323897717474667,
2020-01-24,0.0019178627361471356,-0.0006761738859584199,0.0026265260890045994,0.02463121206923491,
2020-01-25,-0.009894456138014207,-0.010688223942037722,-0.0048111628044071875,-0.02046630199360333,
2020-01-26,0.029593068320749705,0.04340351030024858,0.029099801164817585,0.019049337465414373,
2020-01-27,0.032993975655460916,0.012460831663476446,0.011377620082514639,0.06611640820417719,
2020-01-28,0.049718844696417186,0.03212962081124626,0.023893771563447075,0.10370429699438777,
2020-01-29,-0.004711184147639713,-0.008465750279102902,-0.011520860361793672,0.01859669881146453,
2020-01-30,0.025106605613973487,0.06343634559971112,0.04066284119469277,0.050574430319678454,
2020-01-31,-0.02121440420011711,-0.0297581719892559,-0.02540456698017357,-0.036227484278126165,
2020-02-01,0.005926467979729733,0.022919456781314462,0.0024520271859118647,0.0298388242368266,
2020-02-02,-0.002649469276101324,0.028437827705761087,0.015584186838748293,0.00560574227439381,
2020-02-03,-0.0031594145786217886,0.0069536844647859475,0.002167247682653306,0.017888340818347892,
2020-02-04,-0.013852683480677697,-0.005369991697657839,-0.018812281408036813,-0.013510021048235399,
2020-02-05,0.04490483892129338,0.0795220052466592,0.05864120090847513,0.052929306175918844,
2020-02-06,0.01589343013704414,0.04353048911164836,0.07408803400306807,0.014108400392124576,
2020-02-07,0.005624825228284669,0.04955923625524039,0.07367812521984951,-0.00031329831426918364,
2020-02-08,0.00931207534603029,0.00010953793205592532,-0.014871211873380807,0.006397540741667429,
2020-02-09,0.026052556213079336,0.022353186251951707,0.09744165870735966,0.022856106199789616,
2020-02-10,-0.025448249105711418,-0.01815770844257736,0.05574796781440061,-0.0207254697514353,
2020-02-11,0.034054642765890764,0.056384213063929156,0.016651440806763285,0.04370673708260697,
2020-02-12,0.009970913930757552,0.11507223686963042,0.029102636867446963,0.06999648242977896,
2020-02-13,-0.010420982098883202,0.013777366671046343,-0.03849126311468143,0.015952125488662983,
2020-02-14,0.00967560049550098,0.061872527617085726,0.03283337360252281,0.028717251900506113,
2020-02-15,-0.04128047770245635,-0.0715329478936163,-0.08275836788078339,-0.07966090468980047,
2020-02-16,0.005006751288824329,-0.0066074362599347625,-0.017617967439245708,-0.02887578110196909,
2020-02-17,-0.022131516474874657,0.022045712907720727,-0.00301047211200689,-0.038266917041150705,
2020-02-18,0.042187274117725826,0.05228895024979274,0.019246552143684204,0.03466065963031606,
2020-02-19,-0.050860218575217386,-0.08073162067578443,-0.07382469116652546,-0.06979301635894097,
2020-02-20,-0.0010646320720663072,-0.004612203486027866,-0.004989076308603679,-0.006979079057472526,
2020-02-21,0.00674869663142541,0.02781545201100699,-0.0009021988635357081,0.015275844590989518,
2020-02-22,-0.0014892716138803497,-0.01571824148661538,-0.008359096228857,-0.0045058506202229065,
2020-02-23,0.02982936288639859,0.05224082909357852,0.04268438749696113,0.040083612690724024,
2020-02-24,-0.027723251933291504,-0.034187754409350624,-0.036612227576152345,-0.02265114030324089,
2020-02-25,-0.033669674735429256,-0.06380889008853186,-0.074837132524048,-0.0460560034392018,
2020-02-26,-0.05817716798779515,-0.09466463025885019,-0.0821336426948015,-0.1056135176321461,
2020-02-27,-0.002327044438207082,0.0027543499815920747,0.021933714610751887,-0.020574366260689092,
2020-02-28,-0.007270535980796744,0.010094362962522752,-0.008022957666269037,-0.013633827891210482,
2020-02-29,-0.018852364863241156,-0.041092272298929755,0.018369823115280903,-0.031930110268049816,
2020-03-01,0.0017319243474083201,0.002708699313976215,-0.016847238381622165,-0.025168709414873036,
2020-03-02,0.03945864362533391,0.058187909404751714,0.04627362469208207,0.05679170757982188,
2020-03-03,-0.016748214973287157,-0.03331901107139845,-0.013973010256169038,-0.002995353684531521,
2020-03-04,0.00022022135717469915,0.0007803235540622122,0.02072434813467794,0.005146045245761677,
2020-03-05,0.03199390616602371,0.017605728194370007,0.04108136612522384,0.0403329004045172,
2020-03-06,0.010728635253292929,0.07084123191135938,0.02403986795947599,0.010020680171401342,
2020-03-07,-0.025574329931885242,-0.02807780171304175,-0.06029210467389334,-0.04165925773861401,
2020-03-08,-0.09669926798567208,-0.1624442646830352,-0.15761530288267012,-0.12094798739746193,
2020-03-09,-0.01492700842820982,0.010196322510571454,-0.017380722859230535,-0.038518494266233216,
2020-03-10,-0.0018431847557141001,-0.0004871021024522859,0.018211348309715047,-0.005262464933708966,
